scenario,region,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,biomass,3.85E-04,0.0046368,0.007902,0.00951683,0.00726049,0.009148704,0.01114467,0.01314855,0.01461156,0.01627347,0.01780427,0.01963471,0.0283487,0.0297573,0.0343469,0.0375156,0.0423982,0.0459207,0.0508107,0.0529628,0.0563563,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,coal,0.0016128,0.00567,0.008064,0.0170744,0.0167999,0.019634789,0.023071335,0.02657053,0.02989251,0.03335732,0.03652173,0.04005796,0.0534135,0.05858153,0.0668542,0.0679387,0.0787625,0.0866524,0.0980005,0.1053797,0.1149574,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,gas,0.0715427,0.1991953,0.2245893,0.443981,0.435966,0.509528,0.592944,0.670594,0.7351357,0.7935343,0.8383647,0.8819266,0.8045339,0.8522618,0.8377394,0.8248373,0.8018467,0.7818672,0.7839811,0.7710056,0.762368,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,geothermal,0,0,0,0.00527216,0.00534827,0.0104055,0.0175912,0.0256843,0.033786,0.0372919,0.0449159,0.0479883,0.0633151,0.0641712,0.0695314,0.0755912,0.0814872,0.0861161,0.0818476,0.0851098,0.0854526,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,hydro,0.0643536,0.122414,0.120913,0.123868,0.126823,0.129777,0.132732,0.135687,0.140903,0.14612,0.151337,0.156554,0.16177,0.166987,0.172204,0.177421,0.182637,0.187854,0.193071,0.198288,0.198288,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,nuclear,0.0262116,0.0247428,0.0258156,0.03108118,0.03001392,0.0313315,0.0331483,0.0349951,0.0368662,0.03926372,0.04173276,0.04469351,0.05874248,0.06331951,0.0697383,0.071718,0.080135,0.0850634,0.0907844,0.0927873,0.0947981,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,refined liquids,0.0178164,0.0206892,0.0597456,0.0460897,0.030254695,0.048989,0.0511165,0.0500292,0.0486096,0.04864,0.04699,0.0480316,0.07124708,0.0537453,0.05831742,0.05969566,0.05286167,0.04740748,0.04764655,0.04007683,0.03890375,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,rooftop_pv,0,0,0,3.54E-05,1.09E-04,2.34E-04,4.29E-04,7.26E-04,0.00115471,0.00172573,0.00248482,0.00340098,0.00460172,0.00579429,0.00704342,0.00819746,0.00921003,0.00981568,0.0102561,0.0102257,0.0107042,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,solar,0,0,0,0.001258739,0.001278663,0.002775219,0.0052299,0.008437469,0.012191718,0.015376345,0.019790682,0.023354367,0.038464514,0.042501792,0.050691099,0.060651568,0.070672277,0.080012953,0.081536633,0.087617813,0.089961324,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,wind,0,2.70E-04,9.00E-05,0.003940973,0.004001993,0.00867688,0.016529825,0.026932837,0.039007585,0.049561428,0.063885221,0.075410352,0.12258774,0.134783815,0.15915274,0.188452384,0.21765482,0.244693629,0.247031009,0.265741342,0.275078563,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,biomass,9.86E-04,0.0018108,0.0017964,0.0028553,0.00284575,0.003367784,0.004329674,0.0054701,0.00654393,0.00788883,0.00947847,0.01135869,0.01530988,0.01838085,0.02189149,0.025859,0.0300772,0.0339921,0.037886,0.0414252,0.0454221,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,coal,0.0133488,0.00888841,0.0135144,0.0308419,0.0401507,0.04986654,0.06167984,0.07480496,0.08788322,0.1020913,0.1171922,0.1338599,0.1646347,0.1916187,0.2192668,0.2347401,0.2593982,0.2823046,0.3029651,0.3204705,0.3395561,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,gas,0.01619642,0.0266365,0.0417493,0.1090712,0.1459638,0.1882804,0.2390444,0.2937929,0.3457958,0.3987236,0.4508217,0.5033041,0.5211026,0.554406,0.5785907,0.6030771,0.6189522,0.6313104,0.6401763,0.6431433,0.6425552,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,geothermal,0,0,0,0.00154933,0.0030972,0.00552242,0.00899815,0.013193,0.0175388,0.0208325,0.0243764,0.0274657,0.0330213,0.0364517,0.0397736,0.0434818,0.0466641,0.0489602,0.0487898,0.0493642,0.0502811,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,hydro,0.0989892,0.143291,0.145444,0.15207,0.158696,0.165322,0.171948,0.178574,0.190273,0.201972,0.213671,0.22537,0.237068,0.248767,0.260466,0.272165,0.283864,0.295563,0.307262,0.318961,0.318961,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,nuclear,0,0,0,0,0,0,0,0,0.0013044,0.0040537,0.0082613,0.0127601,0.0205661,0.0271913,0.0339341,0.0417228,0.0494936,0.0568405,0.0640403,0.0707198,0.076251,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,refined liquids,0.0013644,4.10E-04,0.0018072,0.00315303,0.00498673,0.005938388,0.007154304,0.008115445,0.008825143,0.01011596,0.01145306,0.01319538,0.019060664,0.019841618,0.022203152,0.02579999,0.02594852,0.02575823,0.02682609,0.02623634,0.02679628,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,rooftop_pv,0,0,0,7.14E-06,2.56E-05,5.85E-05,1.15E-04,2.10E-04,3.74E-04,6.28E-04,0.00100858,0.00152007,0.00223704,0.00309768,0.00412702,0.00524473,0.00643349,0.00749027,0.00843514,0.00934191,0.0106849,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,solar,0,0,0,2.80E-04,6.03E-04,0.001228758,0.002385671,0.004201089,0.006563853,0.009430921,0.013028433,0.0172719,0.025868578,0.033464097,0.041792111,0.052185781,0.062971834,0.073091771,0.079023863,0.085031042,0.0909242,EJ
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,wind,0,1.76E-04,1.40E-04,7.76E-04,0.001388778,0.002393604,0.003970833,0.006090451,0.008421192,0.010791798,0.013620573,0.016613123,0.022396463,0.026979453,0.031702343,0.037365964,0.042947648,0.047788863,0.049542764,0.051660965,0.05380185,EJ
